Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:39,2019-04-17 10:51:40,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:40,2019-04-17 10:51:40,0.130s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:40,2019-04-17 10:51:41,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:41,2019-04-17 10:51:41,0.117s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:41,2019-04-17 10:51:42,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:42,2019-04-17 10:51:42,0.144s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:42,2019-04-17 10:51:43,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:43,2019-04-17 10:51:43,0.195s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:43,2019-04-17 10:51:44,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:44,2019-04-17 10:51:45,0.196s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:45,2019-04-17 10:51:46,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:46,2019-04-17 10:51:46,0.116s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:46,2019-04-17 10:51:48,2.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:48,2019-04-17 10:51:48,0.108s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:48,2019-04-17 10:51:49,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:49,2019-04-17 10:51:49,0.109s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:49,2019-04-17 10:51:50,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 10:51:50,2019-04-17 10:51:50,0.058s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:50,2019-04-17 10:51:50,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 10:51:52,2019-04-17 10:52:41,48.836s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:52,2019-04-17 10:51:52,0.006s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:52,2019-04-17 10:51:52,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 10:51:52,2019-04-17 10:51:52,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:52,2019-04-17 10:51:52,0.090s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:52,2019-04-17 10:51:53,1.001s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:53,2019-04-17 10:51:54,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:54,2019-04-17 10:51:54,0.084s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:54,2019-04-17 10:51:55,1.002s,PASSED
