Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 73.0.3683.75,,2019-04-17 11:04:43,2019-04-17 11:04:43,0.116s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:43,2019-04-17 11:04:44,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:04:44,2019-04-17 11:04:44,0.114s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:44,2019-04-17 11:04:45,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:04:45,2019-04-17 11:04:45,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:45,2019-04-17 11:04:46,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:04:46,2019-04-17 11:04:46,0.192s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:46,2019-04-17 11:04:47,1.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:04:47,2019-04-17 11:04:47,0.239s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:47,2019-04-17 11:04:48,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:04:48,2019-04-17 11:04:49,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:49,2019-04-17 11:04:50,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:04:50,2019-04-17 11:04:50,0.243s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:50,2019-04-17 11:04:51,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:04:51,2019-04-17 11:04:51,0.116s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:51,2019-04-17 11:04:53,2.008s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:04:53,2019-04-17 11:04:53,0.139s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:53,2019-04-17 11:04:54,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:04:54,2019-04-17 11:04:54,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:54,2019-04-17 11:04:55,1.003s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:04:55,2019-04-17 11:04:55,0.077s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:04:55,2019-04-17 11:04:55,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:04:57,2019-04-17 11:05:14,16.385s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:04:57,2019-04-17 11:04:57,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:04:57,2019-04-17 11:04:57,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:04:57,2019-04-17 11:04:57,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:04:57,2019-04-17 11:04:58,0.090s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:58,2019-04-17 11:04:59,1.005s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:04:59,2019-04-17 11:05:00,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:00,2019-04-17 11:05:00,0.090s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:00,2019-04-17 11:05:01,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:01,2019-04-17 11:05:01,0.091s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:01,2019-04-17 11:05:02,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:02,2019-04-17 11:05:02,0.096s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:02,2019-04-17 11:05:03,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:03,2019-04-17 11:05:03,0.130s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:03,2019-04-17 11:05:04,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:04,2019-04-17 11:05:04,0.163s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:04,2019-04-17 11:05:05,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:05,2019-04-17 11:05:05,0.153s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:05,2019-04-17 11:05:06,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:06,2019-04-17 11:05:06,0.129s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:06,2019-04-17 11:05:07,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:07,2019-04-17 11:05:07,0.101s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:07,2019-04-17 11:05:09,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:09,2019-04-17 11:05:10,0.117s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:10,2019-04-17 11:05:11,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:11,2019-04-17 11:05:11,0.070s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:11,2019-04-17 11:05:12,1.004s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:05:12,2019-04-17 11:05:12,0.037s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:12,2019-04-17 11:05:12,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:05:14,2019-04-17 11:05:31,17.079s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:14,2019-04-17 11:05:14,0.005s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:14,2019-04-17 11:05:14,0.012s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:05:14,2019-04-17 11:05:14,0.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:14,2019-04-17 11:05:14,0.133s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:14,2019-04-17 11:05:15,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:15,2019-04-17 11:05:16,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:16,2019-04-17 11:05:16,0.091s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:16,2019-04-17 11:05:17,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:17,2019-04-17 11:05:17,0.117s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:17,2019-04-17 11:05:18,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:18,2019-04-17 11:05:18,0.076s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:18,2019-04-17 11:05:19,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:19,2019-04-17 11:05:19,0.135s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:19,2019-04-17 11:05:20,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:20,2019-04-17 11:05:21,0.322s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:21,2019-04-17 11:05:22,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:22,2019-04-17 11:05:22,0.266s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:22,2019-04-17 11:05:23,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:23,2019-04-17 11:05:23,0.303s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:23,2019-04-17 11:05:24,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:24,2019-04-17 11:05:24,0.128s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:24,2019-04-17 11:05:26,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:26,2019-04-17 11:05:27,0.134s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:27,2019-04-17 11:05:28,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:28,2019-04-17 11:05:28,0.100s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:28,2019-04-17 11:05:29,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:05:29,2019-04-17 11:05:29,0.107s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:29,2019-04-17 11:05:29,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:05:31,2019-04-17 11:05:48,16.779s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:31,2019-04-17 11:05:31,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:31,2019-04-17 11:05:31,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:05:31,2019-04-17 11:05:31,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:31,2019-04-17 11:05:31,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:31,2019-04-17 11:05:32,1.001s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:32,2019-04-17 11:05:33,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:33,2019-04-17 11:05:33,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:33,2019-04-17 11:05:34,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:34,2019-04-17 11:05:34,0.115s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:34,2019-04-17 11:05:35,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:35,2019-04-17 11:05:35,0.078s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:35,2019-04-17 11:05:36,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:36,2019-04-17 11:05:36,0.131s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:36,2019-04-17 11:05:37,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:37,2019-04-17 11:05:38,0.173s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:38,2019-04-17 11:05:39,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:39,2019-04-17 11:05:39,0.148s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:39,2019-04-17 11:05:40,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:40,2019-04-17 11:05:40,0.344s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:40,2019-04-17 11:05:41,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:41,2019-04-17 11:05:41,0.151s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:41,2019-04-17 11:05:43,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:43,2019-04-17 11:05:43,0.158s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:43,2019-04-17 11:05:44,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:44,2019-04-17 11:05:44,0.123s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:44,2019-04-17 11:05:45,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:05:45,2019-04-17 11:05:46,0.086s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:46,2019-04-17 11:05:46,0.005s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:05:48,2019-04-17 11:06:05,17.022s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:48,2019-04-17 11:05:48,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:05:48,2019-04-17 11:05:48,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:05:48,2019-04-17 11:05:48,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:48,2019-04-17 11:05:48,0.196s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:48,2019-04-17 11:05:49,1.001s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:49,2019-04-17 11:05:50,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:50,2019-04-17 11:05:50,0.184s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:50,2019-04-17 11:05:51,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:51,2019-04-17 11:05:51,0.120s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:51,2019-04-17 11:05:52,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:52,2019-04-17 11:05:52,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:52,2019-04-17 11:05:53,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:53,2019-04-17 11:05:53,0.169s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:53,2019-04-17 11:05:54,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:54,2019-04-17 11:05:55,0.180s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:55,2019-04-17 11:05:56,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:56,2019-04-17 11:05:56,0.214s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:56,2019-04-17 11:05:57,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:05:57,2019-04-17 11:05:57,0.171s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:57,2019-04-17 11:05:58,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:05:58,2019-04-17 11:05:58,0.123s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:05:58,2019-04-17 11:06:00,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:00,2019-04-17 11:06:00,0.182s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:00,2019-04-17 11:06:01,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:01,2019-04-17 11:06:01,0.096s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:01,2019-04-17 11:06:02,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:06:02,2019-04-17 11:06:02,0.033s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:02,2019-04-17 11:06:02,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:06:05,2019-04-17 11:06:21,16.363s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:05,2019-04-17 11:06:05,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:05,2019-04-17 11:06:05,0.014s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:06:05,2019-04-17 11:06:05,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:05,2019-04-17 11:06:05,0.079s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:05,2019-04-17 11:06:06,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:06,2019-04-17 11:06:07,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:07,2019-04-17 11:06:07,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:07,2019-04-17 11:06:08,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:08,2019-04-17 11:06:08,0.075s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:08,2019-04-17 11:06:09,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:09,2019-04-17 11:06:09,0.059s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:09,2019-04-17 11:06:10,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:10,2019-04-17 11:06:10,0.139s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:10,2019-04-17 11:06:11,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:11,2019-04-17 11:06:11,0.095s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:11,2019-04-17 11:06:12,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:12,2019-04-17 11:06:12,0.157s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:12,2019-04-17 11:06:13,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:13,2019-04-17 11:06:14,0.142s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:14,2019-04-17 11:06:15,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:15,2019-04-17 11:06:15,0.113s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:15,2019-04-17 11:06:17,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:17,2019-04-17 11:06:17,0.111s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:17,2019-04-17 11:06:18,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:18,2019-04-17 11:06:18,0.115s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:18,2019-04-17 11:06:19,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:06:19,2019-04-17 11:06:19,0.053s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:19,2019-04-17 11:06:19,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:06:21,2019-04-17 11:06:38,16.634s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:21,2019-04-17 11:06:21,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:21,2019-04-17 11:06:21,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:06:21,2019-04-17 11:06:21,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:21,2019-04-17 11:06:21,0.077s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:21,2019-04-17 11:06:22,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:22,2019-04-17 11:06:23,1.007s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:23,2019-04-17 11:06:23,0.100s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:23,2019-04-17 11:06:24,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:24,2019-04-17 11:06:24,0.093s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:24,2019-04-17 11:06:25,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:25,2019-04-17 11:06:25,0.079s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:25,2019-04-17 11:06:26,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:26,2019-04-17 11:06:27,0.131s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:27,2019-04-17 11:06:28,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:28,2019-04-17 11:06:28,0.150s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:28,2019-04-17 11:06:29,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:29,2019-04-17 11:06:29,0.155s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:29,2019-04-17 11:06:30,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:30,2019-04-17 11:06:30,0.226s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:30,2019-04-17 11:06:31,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:31,2019-04-17 11:06:31,0.092s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:31,2019-04-17 11:06:33,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:06:33,2019-04-17 11:06:33,0.221s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:33,2019-04-17 11:06:34,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:06:34,2019-04-17 11:06:35,0.109s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:06:35,2019-04-17 11:06:36,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:06:36,2019-04-17 11:06:36,0.039s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:36,2019-04-17 11:06:36,0.007s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:06:38,2019-04-17 11:06:54,16.429s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:38,2019-04-17 11:06:38,0.002s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:06:38,2019-04-17 11:06:38,0.002s,NOT_RUN
