Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:54,2019-04-17 14:53:55,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:55,2019-04-17 14:53:55,0.082s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:55,2019-04-17 14:53:56,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:56,2019-04-17 14:53:56,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:56,2019-04-17 14:53:57,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:57,2019-04-17 14:53:58,0.084s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:58,2019-04-17 14:53:59,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:53:59,2019-04-17 14:53:59,0.145s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:59,2019-04-17 14:54:00,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:00,2019-04-17 14:54:00,0.135s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:00,2019-04-17 14:54:01,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:01,2019-04-17 14:54:01,0.160s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:01,2019-04-17 14:54:02,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:02,2019-04-17 14:54:02,0.324s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:02,2019-04-17 14:54:03,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:03,2019-04-17 14:54:03,0.091s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:03,2019-04-17 14:54:05,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:54:05,2019-04-17 14:54:06,0.222s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:06,2019-04-17 14:54:07,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:07,2019-04-17 14:54:07,0.077s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:07,2019-04-17 14:54:08,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 14:54:08,2019-04-17 14:54:08,0.039s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:08,2019-04-17 14:54:08,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 14:54:10,2019-04-17 14:54:27,16.798s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:10,2019-04-17 14:54:10,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:54:10,2019-04-17 14:54:10,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 14:54:10,2019-04-17 14:54:10,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:10,2019-04-17 14:54:10,0.095s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:10,2019-04-17 14:54:11,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:11,2019-04-17 14:54:12,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:12,2019-04-17 14:54:12,0.092s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:12,2019-04-17 14:54:13,1.008s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:54:13,2019-04-17 14:54:13,0.094s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:54:13,2019-04-17 14:54:14,1.002s,PASSED
