Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:31,2019-04-17 11:38:32,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:32,2019-04-17 11:38:32,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:32,2019-04-17 11:38:33,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:33,2019-04-17 11:38:33,0.097s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:33,2019-04-17 11:38:34,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:34,2019-04-17 11:38:34,0.205s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:34,2019-04-17 11:38:35,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:35,2019-04-17 11:38:35,0.132s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:35,2019-04-17 11:38:36,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:36,2019-04-17 11:38:36,0.214s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:36,2019-04-17 11:38:37,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:37,2019-04-17 11:38:38,0.167s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:38,2019-04-17 11:38:39,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:39,2019-04-17 11:38:39,0.089s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:39,2019-04-17 11:38:41,2.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:41,2019-04-17 11:38:41,0.123s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:41,2019-04-17 11:38:42,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:42,2019-04-17 11:38:42,0.131s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:42,2019-04-17 11:38:43,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:38:43,2019-04-17 11:38:43,0.047s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:38:43,2019-04-17 11:38:43,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:38:45,2019-04-17 11:39:02,16.638s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:38:45,2019-04-17 11:38:45,0.002s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:38:45,2019-04-17 11:38:45,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:38:45,2019-04-17 11:38:45,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:45,2019-04-17 11:38:45,0.077s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:45,2019-04-17 11:38:46,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:46,2019-04-17 11:38:47,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:47,2019-04-17 11:38:47,0.083s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:47,2019-04-17 11:38:48,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:48,2019-04-17 11:38:48,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:48,2019-04-17 11:38:49,1.000s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:49,2019-04-17 11:38:49,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:49,2019-04-17 11:38:50,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:50,2019-04-17 11:38:51,0.245s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:51,2019-04-17 11:38:52,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:52,2019-04-17 11:38:52,0.149s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:52,2019-04-17 11:38:53,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:53,2019-04-17 11:38:53,0.156s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:53,2019-04-17 11:38:54,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:54,2019-04-17 11:38:54,0.260s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:54,2019-04-17 11:38:55,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:55,2019-04-17 11:38:55,0.090s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:55,2019-04-17 11:38:57,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:57,2019-04-17 11:38:58,0.172s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:58,2019-04-17 11:38:59,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:59,2019-04-17 11:38:59,0.108s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:59,2019-04-17 11:39:00,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:39:00,2019-04-17 11:39:00,0.043s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:00,2019-04-17 11:39:00,0.002s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:39:02,2019-04-17 11:39:19,16.815s,PASSED
