Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - println(table),Chrome 73.0.3683.75,,2019-04-17 15:00:59,2019-04-17 15:00:59,0.002s,PASSED
"Statement - TableRows = CustomKeywords.custom_keyword.WebUICustomKeywords.getHtmlTableRows(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Search/table), ""tbody"")",Chrome 73.0.3683.75,,2019-04-17 15:00:59,2019-04-17 15:00:59,0.036s,PASSED
Statement - TableRows_All = TableRows.size(),Chrome 73.0.3683.75,,2019-04-17 15:00:59,2019-04-17 15:00:59,0.001s,PASSED
Statement - println(TableRows_All),Chrome 73.0.3683.75,,2019-04-17 15:00:59,2019-04-17 15:00:59,0.002s,PASSED
"Statement - For ([i = 1, i <= TableRows_All, (i++)])",Chrome 73.0.3683.75,,2019-04-17 15:00:59,2019-04-17 15:01:01,1.497s,PASSED
"Statement - For ([i = 1, i <= TableRows_All, (i++)])",Chrome 73.0.3683.75,,2019-04-17 15:01:01,2019-04-17 15:01:06,5.343s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 15:01:06,2019-04-17 15:01:06,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/006_paging_verify",Chrome 73.0.3683.75,1.验证分页功能是否正常,2019-04-17 15:01:08,2019-04-17 15:01:35,26.161s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 15:01:09,2019-04-17 15:01:09,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 15:01:09,2019-04-17 15:01:23,14.034s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:01:23,2019-04-17 15:01:24,1.002s,PASSED
"Statement - value = [""10"", ""20"", ""30"", ""40"", ""50"", ""60"", ""70"", ""80"", ""90""]",Chrome 73.0.3683.75,,2019-04-17 15:01:24,2019-04-17 15:01:24,0.001s,PASSED
Statement - For (def b : value),Chrome 73.0.3683.75,,2019-04-17 15:01:24,2019-04-17 15:01:33,8.565s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 15:01:33,2019-04-17 15:01:33,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/007_page_default",Chrome 73.0.3683.75,验证分页的设置是否为恢复默认,2019-04-17 15:01:35,2019-04-17 15:03:22,1m - 47.479s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 15:01:35,2019-04-17 15:01:35,0.002s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 15:01:35,2019-04-17 15:01:48,13.426s,PASSED
verifyOptionSelectedByValue,Chrome 73.0.3683.75,,2019-04-17 15:01:48,2019-04-17 15:01:50,1.288s,PASSED
"Statement - value = [""10"", ""20"", ""30"", ""40"", ""50""]",Chrome 73.0.3683.75,,2019-04-17 15:01:50,2019-04-17 15:01:50,0.001s,PASSED
Statement - For (def b : value),Chrome 73.0.3683.75,,2019-04-17 15:01:50,2019-04-17 15:03:20,1m - 30.460s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 15:03:20,2019-04-17 15:03:20,0.003s,PASSED
